Start	End	Direction
1942	2044	0
1942	2045	0
1942	5473	0
1942	10524	0
1942	222019	0
1943	1969	0
1943	2042	0
1944	1969	0
1944	2043	0
1944	2044	0
1944	2045	0
1944	11098	0
1945	1969	0
1945	2043	0
1945	2045	0
1946	1969	0
1946	2042	0
1946	2043	0
1946	2044	0
1946	2045	0
1946	2046	0
1946	2047	0
1947	2047	0
1947	2048	0
1947	5783	0
1947	5998	0
1947	6386	0
1947	6714	0
1947	8440	0
1947	10580	0
1948	2042	0
1948	2043	0
1948	2047	0
1948	2048	0
1948	2050	0
1948	2051	0
1948	6386	0
1948	8440	0
1948	54933	0
1949	2043	0
1949	2049	0
1949	54933	0
1950	1956	0
1950	2064	0
1950	2065	0
1950	2250	0
1950	2885	0
1950	3084	0
1950	5296	0
1950	7448	0
1951	9905	0
1951	23075	0
1952	2617	0
1952	55274	0
1956	2059	0
1956	2060	0
1956	2064	0
1956	2065	0
1956	2069	0
1956	2099	0
1956	2185	0
1956	2241	0
1956	2547	0
1956	2549	0
1956	2771	0
1956	2885	0
1956	2886	0
1956	2887	0
1956	2888	0
1956	3064	0
1956	3084	0
1956	3320	0
1956	3371	0
1956	3636	0
1956	3678	0
1956	3732	0
1956	3855	0
1956	3856	0
1956	3872	0
1956	3875	0
1956	4582	0
1956	4690	0
1956	5058	0
1956	5159	0
1956	5287	0
1956	5295	0
1956	5296	0
1956	5306	0
1956	5335	0
1956	5338	0
1956	5339	0
1956	5359	0
1956	5566	0
1956	5573	0
1956	5578	0
1956	5747	0
1956	5753	0
1956	5770	0
1956	5777	0
1956	5781	0
1956	5795	0
1956	5921	0
1956	6004	0
1956	6464	0
1956	6633	0
1956	6642	0
1956	6643	0
1956	6654	0
1956	6655	0
1956	6714	0
1956	6772	0
1956	6774	0
1956	6776	0
1956	6777	0
1956	7039	0
1956	7082	0
1956	7409	0
1956	7410	0
1956	8440	0
1956	8651	0
1956	8723	0
1956	8737	0
1956	8882	0
1956	9020	0
1956	9021	0
1956	9046	0
1956	9905	0
1956	10045	0
1956	10188	0
1956	10451	0
1956	11184	0
1956	23624	0
1956	54206	0
1956	83481	0
1958	2033	0
1958	3725	0
1958	4664	0
1958	4665	0
1958	4773	0
1958	5307	0
1958	5684	0
1958	5970	0
1958	6667	0
1958	7157	0
1959	3054	0
1959	51003	0
1961	4773	0
1962	6342	0
1964	1983	0
1964	5901	0
1964	8663	0
1964	9669	0
1965	5610	0
1965	8892	0
1965	23645	0
1967	8892	0
1967	8894	0
1967	51073	0
1968	10988	0
1969	2885	0
1969	5295	0
1969	5747	0
1969	5781	0
1969	6464	0
1969	6503	0
1969	7126	0
1973	9890	0
1973	26019	0
1975	1977	0
1975	8661	0
1975	26986	0
1977	1978	0
1977	1979	0
1977	1981	0
1977	1982	0
1977	5371	0
1977	7414	0
1977	8550	0
1977	8637	0
1977	8672	0
1977	56478	0
1978	4597	0
1978	8550	0
1978	54921	0
1981	1983	0
1981	8569	0
1981	9372	0
1981	27250	0
1982	6498	0
1982	8569	0
1983	8666	0
1983	8894	0
1984	6125	0
1984	7514	0
1984	22803	0
1990	5265	0
1990	5266	0
1991	1992	0
1991	2006	0
1991	3827	0
1991	4035	0
1991	5054	0
1991	5265	0
1991	5275	0
1991	5345	0
1991	6382	0
1991	6590	0
1991	7057	0
1992	5657	0
1995	2130	0
1996	2130	0
1997	4790	0
1997	4801	0
1997	5925	0
1997	6667	0
1999	2060	0
1999	4790	0
1999	9439	0
2001	6210	0
2001	51548	0
2002	2353	0
2002	2885	0
2002	2887	0
2002	5594	0
2002	5595	0
2002	6622	0
2002	8576	0
2002	25843	0
2004	6929	0
2005	6722	0
2006	2192	0
2006	2199	0
2006	2200	0
2006	2201	0
2006	2219	0
2006	3958	0
2006	4015	0
2006	4069	0
2006	4237	0
2006	5657	0
2006	6690	0
2006	22795	0
2006	60681	0
2009	2895	0
2009	81875	0
2010	4000	0
2010	5829	0
2010	6456	0
2010	6457	0
2010	8815	0
2010	10488	0
2010	10980	0
2010	23345	0
2010	26993	0
2010	55211	0
2010	89885	0
2010	91746	0
2010	222389	0
2017	2241	0
2017	2245	0
2017	2885	0
2017	3737	0
2017	4638	0
2017	6850	0
2017	7082	0
2017	9672	0
2017	22941	0
2017	55139	0
2022	3624	0
2022	7040	0
2022	7042	0
2022	7043	0
2022	7046	0
2022	7048	0
2023	5340	0
2023	5829	0
2023	6399	0
2026	2029	0
2026	3098	0
2026	3297	0
2026	4134	0
2026	6483	0
2026	7277	0
2026	10073	0
2026	11065	0
2026	22927	0
2026	26151	0
2026	27190	0
2026	57827	0
2026	59307	0
2026	89927	0
2026	374291	0
2029	10425	0
2029	79047	0
2030	8859	0
2033	2099	0
2033	2113	0
2033	2114	0
2033	2237	0
2033	2627	0
2033	2959	0
2033	3091	0
2033	3164	0
2033	3192	0
2033	3621	0
2033	4086	0
2033	4087	0
2033	4088	0
2033	4092	0
2033	4094	0
2033	4193	0
2033	4194	0
2033	4205	0
2033	4255	0
2033	4435	0
2033	4605	0
2033	4654	0
2033	4773	0
2033	4862	0
2033	5111	0
2033	5467	0
2033	5629	0
2033	5757	0
2033	5886	0
2033	5970	0
2033	6095	0
2033	6721	0
2033	6760	0
2033	6772	0
2033	6773	0
2033	6774	0
2033	6778	0
2033	6886	0
2033	6908	0
2033	6927	0
2033	6929	0
2033	6996	0
2033	7020	0
2033	7157	0
2033	7161	0
2033	7251	0
2033	7291	0
2033	7329	0
2033	7392	0
2033	7528	0
2033	8092	0
2033	9325	0
2033	9406	0
2033	9464	0
2033	9794	0
2033	10370	0
2033	10432	0
2033	10474	0
2033	10499	0
2033	10923	0
2033	10980	0
2033	23741	0
2033	26039	0
2033	27043	0
2033	51147	0
2033	51176	0
2033	55728	0
2033	55809	0
2033	79753	0
2033	84289	0
2033	133746	0
2033	163732	0
2034	4088	0
2035	2038	0
2035	2995	0
2035	3838	0
2035	4926	0
2035	6521	0
2035	6709	0
2035	6710	0
2035	7307	0
2035	8573	0
2035	8666	0
2035	9414	0
2035	55835	0
2036	2890	0
2036	3708	0
2036	4926	0
2036	116986	0
2037	2286	0
2037	2890	0
2037	4926	0
2037	6709	0
2038	2039	0
2038	3845	0
2038	6522	0
2038	6709	0
2038	23673	0
2039	6633	0
2039	6710	0
2039	10544	0
2039	53635	0
2040	6513	0
2040	9311	0
2042	55680	0
2043	2534	0
2043	22899	0
2043	25791	0
2045	4301	0
2046	2534	0
2046	5294	0
2047	2051	0
2047	2885	0
2047	2887	0
2047	4690	0
2047	5159	0
2048	4301	0
2048	4690	0
2048	5921	0
2048	6259	0
2048	6453	0
2048	6714	0
2048	6868	0
2049	2534	0
2049	4301	0
2049	5921	0
2049	6259	0
2051	4301	0
2051	6303	0
2051	307255	0
2053	25934	0
2056	2057	0
2056	10399	0
2057	2770	0
2057	2885	0
2057	3717	0
2057	3815	0
2057	4067	0
2057	4254	0
2057	5295	0
2057	5594	0
2057	5595	0
2057	5777	0
2057	5781	0
2057	6464	0
2057	6776	0
2057	6850	0
2057	7409	0
2057	8660	0
2057	8835	0
2057	9021	0
2057	9846	0
2057	10399	0
2057	10750	0
2057	11273	0
2058	3320	0
2058	3376	0
2058	51497	0
2059	5108	0
2059	6461	0
2059	6464	0
2059	6714	0
2059	7802	0
2059	7965	0
2059	9712	0
2059	10006	0
2059	10458	0
2059	11007	0
2059	26258	0
2059	29911	0
2059	51168	0
2059	55052	0
2060	3267	0
2060	3268	0
2060	4734	0
2060	6453	0
2060	7805	0
2060	8650	0
2060	8867	0
2060	9146	0
2060	9185	0
2060	9253	0
2060	9892	0
2060	10254	0
2060	22905	0
2060	23677	0
2060	26994	0
2060	29924	0
2060	51362	0
2060	85439	0
2063	2099	0
2063	2908	0
2063	7026	0
2063	7068	0
2063	8648	0
2063	9068	0
2064	2065	0
2064	2185	0
2064	2885	0
2064	2886	0
2064	3084	0
2064	3105	0
2064	3320	0
2064	3572	0
2064	3691	0
2064	3717	0
2064	3728	0
2064	3732	0
2064	4145	0
2064	4582	0
2064	5058	0
2064	5295	0
2064	5296	0
2064	5335	0
2064	5747	0
2064	6464	0
2064	6654	0
2064	6714	0
2064	10140	0
2064	10273	0
2064	54206	0
2064	55914	0
2065	2886	0
2065	3084	0
2065	3572	0
2065	3732	0
2065	4582	0
2065	5036	0
2065	5295	0
2065	5747	0
2065	5753	0
2065	5999	0
2065	6464	0
2065	6654	0
2065	9542	0
2065	10156	0
2065	10728	0
2065	57489	0
2065	84256	0
2066	2069	0
2066	3084	0
2066	4582	0
2066	6645	0
2066	9542	0
2066	10413	0
2067	2072	0
2067	7507	0
2067	84993	0
2068	2073	0
2068	2966	0
2068	7157	0
2068	8878	0
2068	404672	0
2071	2960	0
2071	2961	0
2071	2965	0
2071	2966	0
2071	2967	0
2071	2968	0
2071	4331	0
2071	5705	0
2071	7157	0
2071	7508	0
2071	404672	0
2073	2074	0
2073	2965	0
2073	4913	0
2073	5111	0
2074	2961	0
2074	5430	0
2074	7157	0
2074	7507	0
2074	11200	0
2074	26994	0
2077	7514	0
2078	2114	0
2078	2313	0
2078	2353	0
2078	3725	0
2079	3312	0
2079	6456	0
2079	7088	0
2079	7157	0
2079	9094	0
2079	9869	0
2079	10980	0
2079	51003	0
2079	84060	0
2079	84966	0
2081	3309	0
2081	3320	0
2081	4217	0
2081	5663	0
2081	7186	0
2091	3276	0
2091	5303	0
2091	5694	0
2091	6606	0
2091	6638	0
2091	51602	0
2091	79735	0
2099	2100	0
2099	2308	0
2099	2647	0
2099	2872	0
2099	2965	0
2099	3275	0
2099	3320	0
2099	3326	0
2099	3670	0
2099	3725	0
2099	4087	0
2099	4193	0
2099	4303	0
2099	4331	0
2099	4616	0
2099	5295	0
2099	5458	0
2099	5469	0
2099	5594	0
2099	5927	0
2099	5992	0
2099	5998	0
2099	6294	0
2099	6464	0
2099	6595	0
2099	6597	0
2099	6605	0
2099	6776	0
2099	6908	0
2099	6996	0
2099	7025	0
2099	7157	0
2099	7181	0
2099	7182	0
2099	7494	0
2099	7533	0
2099	7704	0
2099	7799	0
2099	8202	0
2099	8204	0
2099	8431	0
2099	8648	0
2099	8668	0
2099	8805	0
2099	9112	0
2099	9325	0
2099	9584	0
2099	9604	0
2099	9611	0
2099	9612	0
2099	9862	0
2099	9961	0
2099	10474	0
2099	10499	0
2099	10728	0
2099	10891	0
2099	10912	0
2099	11214	0
2099	11331	0
2099	24148	0
2099	25920	0
2099	27043	0
2099	29931	0
2099	30836	0
2099	55629	0
2099	56924	0
2099	57109	0
2099	64324	0
2099	84172	0
2099	133522	0
2100	2872	0
2100	4085	0
2100	5020	0
2100	5469	0
2100	6605	0
2100	6776	0
2100	7533	0
2100	8202	0
2100	8431	0
2100	8648	0
2100	8805	0
2100	9584	0
2100	23054	0
2100	27043	0
2100	30836	0
2100	57109	0
2101	8648	0
2101	55629	0
2101	118460	0
2103	8202	0
2103	10499	0
2104	8648	0
2104	10891	0
2104	133522	0
2107	2935	0
2107	9817	0
2107	23708	0
2108	2109	0
2113	2114	0
2113	2353	0
2113	2625	0
2113	2908	0
2113	3725	0
2113	4094	0
2113	4790	0
2113	5079	0
2113	6672	0
2113	7329	0
2113	51567	0
2114	2625	0
2114	2908	0
2114	3725	0
2114	8558	0
2114	9372	0
2114	10771	0
2115	6195	0
2115	8202	0
2120	7329	0
2120	7341	0
2122	3065	0
2122	4088	0
2122	8850	0
2122	9759	0
2125	3713	0
2125	3848	0
2125	3849	0
2125	3852	0
2125	3858	0
2125	5493	0
2125	6707	0
2130	2185	0
2130	2194	0
2130	3159	0
2130	3779	0
2130	3792	0
2130	4086	0
2130	4089	0
2130	4110	0
2130	4145	0
2130	4188	0
2130	4515	0
2130	4542	0
2130	4591	0
2130	4598	0
2130	4637	0
2130	4707	0
2130	4723	0
2130	4879	0
2130	5359	0
2130	5457	0
2130	5829	0
2130	5886	0
2130	6160	0
2130	6210	0
2130	6297	0
2130	6505	0
2130	6631	0
2130	6872	0
2130	6944	0
2130	7094	0
2130	7288	0
2130	7536	0
2130	7718	0
2130	8050	0
2130	9087	0
2130	9242	0
2130	9709	0
2130	10007	0
2130	10099	0
2130	10428	0
2130	11026	0
2130	11030	0
2130	11052	0
2130	11059	0
2130	11060	0
2130	11103	0
2130	22884	0
2130	22981	0
2130	23635	0
2130	25796	0
2130	25941	0
2130	26148	0
2130	27104	0
2130	28973	0
2130	51304	0
2130	51778	0
2130	54475	0
2130	55249	0
2130	55297	0
2130	55329	0
2130	56302	0
2130	56673	0
2130	56952	0
2130	57126	0
2130	60313	0
2130	63948	0
2130	64777	0
2130	65997	0
2130	66036	0
2130	79004	0
2130	79036	0
2130	79173	0
2130	79723	0
2130	79869	0
2130	84224	0
2130	84528	0
2130	84628	0
2130	85465	0
2130	93487	0
2130	138046	0
2130	138065	0
2130	140735	0
2130	158471	0
2130	163882	0
2130	202559	0
2130	221016	0
2130	283238	0
2130	326624	0
2130	348487	0
2130	387338	0
2130	387923	0
2130	414061	0
2131	2132	0
2131	10131	0
2132	10131	0
2132	11227	0
2138	6495	0
2138	6496	0
2139	2771	0
2139	2781	0
2139	6495	0
2139	11030	0
2139	51804	0
2139	63948	0
2140	6495	0
2140	10736	0
2140	51804	0
2140	147912	0
2145	8726	0
2146	2975	0
2146	3065	0
2146	5252	0
2146	5303	0
2146	5694	0
2146	6185	0
2146	6611	0
2146	7409	0
2146	8726	0
2146	11007	0
2146	22981	0
2146	23588	0
2146	23649	0
2146	55884	0
2146	80349	0
2147	2151	0
2147	2153	0
2147	2158	0
2147	2160	0
2147	2243	0
2147	2811	0
2147	3053	0
2147	3674	0
2147	3678	0
2147	3827	0
2147	5054	0
2147	5104	0
2147	5269	0
2147	5270	0
2147	5271	0
2147	5624	0
2147	7056	0
2147	7057	0
2147	9002	0
2149	2172	0
2149	2768	0
2149	2769	0
2149	2771	0
2149	3685	0
2149	6642	0
2149	10672	0
2150	6768	0
2151	58494	0
2151	83700	0
2152	2155	0
2152	2159	0
2152	2316	0
2152	5340	0
2153	2159	0
2153	5624	0
2153	5627	0
2153	8475	0
2155	2158	0
2155	2159	0
2157	2158	0
2157	2159	0
2157	3309	0
2157	3998	0
2157	4035	0
2157	5264	0
2157	5624	0
2157	5627	0
2157	7450	0
2158	4035	0
2159	3006	0
2159	4259	0
2159	5104	0
2159	5269	0
2159	5271	0
2159	5327	0
2159	5340	0
2159	5564	0
2159	5627	0
2159	7035	0
2160	2811	0
2160	3827	0
2160	5104	0
2160	5345	0
2160	7980	0
2161	2811	0
2161	3848	0
2161	22918	0
2162	2165	0
2162	2243	0
2162	2266	0
2162	2335	0
2165	2266	0
2166	5829	0
2167	3991	0
2167	7431	0
2168	5465	0
2168	5468	0
2170	51160	0
2171	6278	0
2175	2176	0
2175	2178	0
2175	2188	0
2175	2189	0
2175	3551	0
2175	6597	0
2175	6599	0
2175	6604	0
2175	27131	0
2176	2177	0
2176	2178	0
2176	2188	0
2176	2189	0
2176	3303	0
2176	6708	0
2176	7184	0
2177	2178	0
2177	5888	0
2178	2189	0
2185	2885	0
2185	2903	0
2185	2934	0
2185	3689	0
2185	3690	0
2185	3716	0
2185	3717	0
2185	3718	0
2185	3737	0
2185	3932	0
2185	4067	0
2185	4145	0
2185	4162	0
2185	4867	0
2185	5295	0
2185	5580	0
2185	5777	0
2185	5781	0
2185	5782	0
2185	5829	0
2185	5921	0
2185	6464	0
2185	6513	0
2185	6714	0
2185	6850	0
2185	7041	0
2185	7094	0
2185	7409	0
2185	7535	0
2185	8853	0
2185	9404	0
2185	9564	0
2185	9600	0
2185	10278	0
2185	10672	0
2185	57605	0
2185	83394	0
2186	4150	0
2188	2189	0
2188	4140	0
2188	93145	0
2189	2553	0
2189	3880	0
2189	9189	0
2189	83878	0
2189	154075	0
2191	5329	0
2192	2244	0
2192	2335	0
2192	3339	0
2192	4089	0
2192	4856	0
2192	6498	0
2192	8076	0
2193	10236	0
2197	5829	0
2197	10980	0
2199	2200	0
2199	2335	0
2199	3339	0
2199	3911	0
2199	4811	0
2199	5549	0
2199	63827	0
2199	80781	0
2199	284217	0
2200	2201	0
2200	4237	0
2200	4653	0
2200	8076	0
2201	4087	0
2201	4147	0
2201	8076	0
2202	4089	0
2202	6449	0
2203	3312	0
2203	9513	0
2203	9551	0
2203	64430	0
2203	84164	0
2203	84708	0
2203	138065	0
2204	2209	0
2204	4067	0
2205	2206	0
2205	2207	0
2205	3497	0
2206	4067	0
2206	6850	0
2207	4067	0
2207	5336	0
2207	6850	0
2207	9437	0
2207	51206	0
2208	2534	0
2208	3687	0
2209	2214	0
2209	3055	0
2209	3273	0
2209	6850	0
2209	27040	0
2212	3055	0
2212	3958	0
2212	5295	0
2212	6464	0
2212	27040	0
2213	3636	0
2213	4061	0
2213	5777	0
2213	11161	0
2214	3932	0
2214	5788	0
2214	6464	0
2214	7535	0
2215	3500	0
2219	7040	0
2220	5648	0
2220	10747	0
2222	10856	0
2222	23204	0
2222	73121	0
2222	79188	0
2222	257218	0
2224	2260	0
2230	2232	0
2230	54205	0
2237	3178	0
2237	5111	0
2237	7414	0
2237	7486	0
2239	2247	0
2239	80781	0
2241	6774	0
2241	7110	0
2242	3566	0
2242	5295	0
2242	5921	0
2242	6774	0
2242	9564	0
2242	22821	0
2242	56896	0
2243	2244	0
2243	2266	0
2243	3273	0
2243	3674	0
2243	3690	0
2243	4811	0
2243	5104	0
2243	5327	0
2243	7057	0
2243	7916	0
2244	2266	0
2244	4018	0
2244	4811	0
2244	5104	0
2246	2260	0
2246	2261	0
2246	2263	0
2246	2264	0
2246	3313	0
2246	6284	0
2246	6857	0
2246	9158	0
2246	9982	0
2247	2260	0
2247	2263	0
2247	2264	0
2247	2719	0
2247	3339	0
2247	5196	0
2247	6128	0
2247	6223	0
2247	7448	0
2247	9672	0
2247	9982	0
2247	10563	0
2248	2263	0
2250	2260	0
2250	2263	0
2250	7039	0
2250	7422	0
2251	2264	0
2252	2263	0
2252	3339	0
2253	2261	0
2253	2264	0
2254	2261	0
2254	2263	0
2255	2263	0
2257	23542	0
2258	23542	0
2260	2885	0
2260	2888	0
2260	3837	0
2260	4684	0
2260	6461	0
2260	6464	0
2260	10817	0
2260	10818	0
2261	2885	0
2261	2975	0
2261	3050	0
2261	3191	0
2261	3856	0
2261	4726	0
2261	5781	0
2261	6132	0
2261	9887	0
2261	10571	0
2261	23649	0
2261	55698	0
2261	55819	0
2261	57562	0
2261	63940	0
2261	79866	0
2261	116985	0
2261	149483	0
2263	5335	0
2264	9965	0
2266	3383	0
2266	3684	0
2266	5104	0
2266	7448	0
2268	5747	0
2268	6504	0
2268	6850	0
2268	7454	0
2268	10971	0
2271	4191	0
2272	7329	0
2273	2274	0
2274	2275	0
2274	3488	0
2274	3675	0
2274	3679	0
2274	3688	0
2274	3689	0
2274	3694	0
2274	4176	0
2274	5664	0
2274	6421	0
2274	7273	0
2274	7704	0
2274	9372	0
2274	9457	0
2274	22900	0
2274	51455	0
2275	3927	0
2275	5594	0
2275	7205	0
2275	7965	0
2275	11135	0
2275	11279	0
2275	51586	0
2275	54507	0
2275	57144	0
2275	79171	0
2275	84708	0
2275	222546	0
2277	2324	0
2277	3791	0
2280	2288	0
2280	2475	0
2280	3708	0
2280	5530	0
2280	5534	0
2280	6261	0
2280	6263	0
2280	7041	0
2280	7046	0
2280	7528	0
2280	11146	0
2281	6262	0
2286	7917	0
2286	10565	0
2287	3065	0
2287	3066	0
2287	7528	0
2288	2908	0
2288	3662	0
2288	5264	0
2288	11146	0
2289	3320	0
2289	5241	0
2290	2308	0
2290	2661	0
2290	3065	0
2290	3280	0
2290	4086	0
2290	4303	0
2290	7088	0
2290	7090	0
2290	10765	0
2295	2959	0
2295	6908	0
2304	5331	0
2307	11030	0
2308	2538	0
2308	3172	0
2308	3202	0
2308	4088	0
2308	4089	0
2308	6714	0
2308	7532	0
2308	7534	0
2309	3551	0
2309	4087	0
2309	4088	0
2309	4089	0
2309	7534	0
2313	2623	0
2313	4093	0
2313	6722	0
2314	9208	0
2314	9209	0
2314	10133	0
2314	10293	0
2316	2317	0
2316	2811	0
2316	2897	0
2316	2899	0
2316	2918	0
2316	3688	0
2316	3695	0
2316	4088	0
2316	4090	0
2316	4867	0
2316	5045	0
2316	5663	0
2316	5664	0
2316	5829	0
2316	5898	0
2316	6401	0
2316	6416	0
2316	7094	0
2316	7186	0
2316	7204	0
2316	7428	0
2316	9499	0
2316	10019	0
2316	54751	0
2316	80790	0
2316	89790	0
2317	2811	0
2317	3688	0
2317	4867	0
2317	5663	0
2317	5664	0
2317	7253	0
2317	54751	0
2317	55729	0
2317	64750	0
2318	3636	0
2318	3751	0
2318	4867	0
2318	5045	0
2318	6416	0
2318	6444	0
2318	6445	0
2318	9499	0
2318	10114	0
2318	58529	0
2318	90102	0
2321	3791	0
2321	5228	0
2321	5336	0
2321	6464	0
2321	7422	0
2321	7423	0
2321	25759	0
2322	2323	0
2322	2885	0
2322	6464	0
2322	8651	0
2323	4254	0
2323	5217	0
2324	2885	0
2324	3688	0
2324	6464	0
2324	7424	0
2324	55729	0
2329	7094	0
2331	7040	0
2331	7042	0
2331	7043	0
2332	7329	0
2332	8087	0
2332	9513	0
2332	23191	0
2332	26747	0
2332	26999	0
2332	57532	0
2335	2934	0
2335	3371	0
2335	3486	0
2335	3675	0
2335	3676	0
2335	3694	0
2335	3695	0
2335	3959	0
2335	4018	0
2335	4052	0
2335	4089	0
2335	4093	0
2335	4147	0
2335	4224	0
2335	4225	0
2335	4318	0
2335	4653	0
2335	4856	0
2335	5068	0
2335	5310	0
2335	5549	0
2335	5829	0
2335	6383	0
2335	6387	0
2335	6498	0
2335	6863	0
2335	7045	0
2335	7052	0
2335	7057	0
2335	7094	0
2335	7253	0
2335	7356	0
2335	7414	0
2335	7428	0
2335	8190	0
2335	8516	0
2335	55660	0
2335	90070	0
2335	164656	0
2339	2342	0
2339	7040	0
2339	7046	0
2348	4067	0
2353	2355	0
2353	2626	0
2353	2963	0
2353	3725	0
2353	3726	0
2353	3727	0
2353	4094	0
2353	4286	0
2353	4773	0
2353	4790	0
2353	5371	0
2353	5925	0
2353	5970	0
2353	6602	0
2353	6872	0
2353	6885	0
2353	6908	0
2353	6927	0
2353	7392	0
2353	7494	0
2353	8648	0
2353	8986	0
2353	9586	0
2353	9612	0
2353	9935	0
2353	10538	0
2353	11016	0
2353	25920	0
2354	3725	0
2354	3726	0
2354	3727	0
2354	8061	0
2354	9586	0
2354	9935	0
2354	11016	0
2355	3725	0
2355	3726	0
2355	3727	0
2355	7008	0
2355	9586	0
2355	9935	0
2355	11016	0
2357	2771	0
2395	9512	0
2444	5925	0
2475	5170	0
2475	10243	0
2475	29979	0
2475	57521	0
2475	253260	0
2488	2492	0
2492	2868	0
2492	2870	0
2492	6281	0
2492	7150	0
2492	7704	0
2492	10971	0
2492	23468	0
2492	26060	0
2494	8431	0
2494	8721	0
2495	2512	0
2495	9513	0
2495	29117	0
2495	51280	0
2495	80237	0
2495	197131	0
2512	3827	0
2512	4093	0
2512	5764	0
2512	6881	0
2512	7786	0
2512	10200	0
2512	51678	0
2516	2626	0
2516	2959	0
2516	3725	0
2516	5307	0
2516	6662	0
2516	6667	0
2516	8204	0
2516	8648	0
2516	8721	0
2516	55629	0
2516	55809	0
2517	7414	0
2521	3276	0
2521	3609	0
2521	4904	0
2521	5725	0
2521	5970	0
2521	6256	0
2521	6427	0
2521	6429	0
2521	6688	0
2521	7067	0
2521	7094	0
2521	7414	0
2521	7536	0
2521	10250	0
2521	10772	0
2526	3689	0
2526	6403	0
2532	2919	0
2532	3576	0
2532	6347	0
2532	6352	0
2533	2534	0
2533	3937	0
2533	4068	0
2533	7408	0
2533	7454	0
2533	8631	0
2533	8935	0
2534	2887	0
2534	2903	0
2534	2904	0
2534	3190	0
2534	3575	0
2534	3702	0
2534	3717	0
2534	4068	0
2534	4099	0
2534	4162	0
2534	4868	0
2534	4915	0
2534	5159	0
2534	5175	0
2534	5295	0
2534	5296	0
2534	5329	0
2534	5335	0
2534	5336	0
2534	5338	0
2534	5588	0
2534	5781	0
2534	5786	0
2534	5788	0
2534	5829	0
2534	5894	0
2534	6504	0
2534	6622	0
2534	6654	0
2534	6693	0
2534	6850	0
2534	7070	0
2534	7225	0
2534	7277	0
2534	7278	0
2534	7297	0
2534	7301	0
2534	7409	0
2534	7454	0
2534	7535	0
2534	8631	0
2534	8651	0
2534	8751	0
2534	8935	0
2534	8936	0
2534	9094	0
2534	9564	0
2534	9672	0
2534	10163	0
2534	10188	0
2534	10376	0
2534	10399	0
2534	10657	0
2534	10666	0
2534	23360	0
2534	23607	0
2534	27240	0
2534	51206	0
2534	51466	0
2534	55824	0
2534	59341	0
2534	84867	0
2534	91746	0
2534	139716	0
2547	2648	0
2547	3221	0
2547	3297	0
2547	4088	0
2547	4092	0
2547	4361	0
2547	4689	0
2547	4809	0
2547	4817	0
2547	4851	0
2547	5047	0
2547	5050	0
2547	5111	0
2547	5175	0
2547	5223	0
2547	5272	0
2547	5447	0
2547	5451	0
2547	5452	0
2547	5599	0
2547	5826	0
2547	5829	0
2547	5928	0
2547	6176	0
2547	6498	0
2547	6640	0
2547	6904	0
2547	7014	0
2547	7015	0
2547	7409	0
2547	7486	0
2547	7520	0
2547	7534	0
2547	8900	0
2547	9232	0
2547	10994	0
2547	22800	0
2547	23054	0
2547	23199	0
2547	23411	0
2547	23468	0
2547	55848	0
2547	57473	0
2547	65057	0
2547	79690	0
2547	79756	0
2547	90861	0
2547	113130	0
2547	116985	0
2547	380789	0
2549	2885	0
2549	3643	0
2549	4215	0
2549	4233	0
2549	5295	0
2549	5335	0
2549	5336	0
2549	5781	0
2549	5979	0
2549	6654	0
2549	9402	0
2550	9568	0
2550	22809	0
2550	55743	0
2550	152789	0
2551	6667	0
2551	6670	0
2553	8615	0
2553	23424	0
2553	55885	0
2553	286514	0
2554	5580	0
2554	5582	0
2557	5582	0
2561	3350	0
2561	66008	0
2563	29979	0
2566	11337	0
2571	23498	0
2577	64396	0
2580	3312	0
2580	8312	0
2580	8615	0
2580	8907	0
2580	10053	0
2587	51083	0
2588	4758	0
2589	4582	0
2590	4582	0
2592	9319	0
2596	5333	0
2596	6709	0
2596	9135	0
2597	2911	0
2597	3064	0
2597	3910	0
2597	5050	0
2597	5052	0
2597	5230	0
2597	5272	0
2597	5338	0
2597	5584	0
2597	5717	0
2597	5829	0
2597	6118	0
2597	6277	0
2597	6310	0
2597	6513	0
2597	7083	0
2597	7094	0
2597	7414	0
2597	8655	0
2597	10542	0
2597	54622	0
2597	55643	0
2597	56144	0
2597	64714	0
2617	3376	0
2617	10243	0
2619	8788	0
2621	7301	0
2621	10461	0
2623	4005	0
2623	6886	0
2623	7704	0
2623	10014	0
2623	23414	0
2624	3725	0
2624	5371	0
2624	5449	0
2624	5914	0
2624	6688	0
2624	7704	0
2624	8841	0
2624	10014	0
2624	161882	0
2625	4004	0
2625	4005	0
2625	6886	0
2626	4776	0
2626	5595	0
2626	6722	0
2626	6910	0
2626	9464	0
2626	23414	0
2629	5660	0
2632	5226	0
2634	3336	0
2634	5050	0
2634	5272	0
2634	5511	0
2634	6303	0
2634	8087	0
2634	9223	0
2634	10342	0
2634	22929	0
2634	27252	0
2634	55643	0
2634	57819	0
2635	9448	0
2638	4036	0
2638	8029	0
2638	10169	0
2638	55791	0
2638	79577	0
2641	2642	0
2641	2740	0
2641	9340	0
2642	2778	0
2643	2644	0
2645	2646	0
2647	4149	0
2647	5089	0
2647	5764	0
2647	9112	0
2648	4609	0
2648	6871	0
2649	9611	0
2649	10681	0
2649	51720	0
2650	5579	0
2652	5903	0
2653	7704	0
2653	9111	0
2653	84289	0
2660	8557	0
2660	10272	0
